STT,Stock_code,Year,CR,QR,ITR,DSO,FATR,ATR,DAR,EAR,DER,ROS,ROA,ROE,CFR,WCTA,ARtoCA,STR,SDA,LDA,PRE,IRR,IT,CPtoAR,FAR,STDR,TDR,LogTA,Risk
84,ACG,2022,2.489400531,1.538328303,3.074375593,71.8786476,10.26971342,0.824858078,0.284421212,0.715578788,1.144669883,0.136502517,0.112595204,0.157348437,0.251475626,0.420165425,0.231303753,3.319689811,0.282103717,0.002317495,0.551011914,0.467504508,2.139016807,3.533053718,0.080319484,0.99185189,0.284421212,29.329789,0
85,ACG,2023,3.09822327,2.247456179,3.330723519,104.1969541,9.330691587,0.684292305,0.244206377,0.755793623,0.894320912,0.115572693,0.079085504,0.10463902,0.050155152,0.506692049,0.261095096,2.505982548,0.24148624,0.002720136,0.350747126,0.427386407,2.339803005,2.460812653,0.07333779,0.988861321,0.244206377,29.33977645,0
86,ACL,2017,1.044146958,0.572325534,3.660369482,87.19326718,3.405452035,1.082567991,0.65992092,0.34007908,3.182815541,0.018126547,0.019623219,0.05770193,0.070667168,0.027672818,0.395121846,5.221253217,0.626834078,0.033086842,0.103517558,0.322501519,3.100760585,3.546118321,0.317892597,0.949862414,0.65992092,27.72599868,1
87,ACL,2018,1.240072992,0.650958639,3.663832797,78.3407827,4.745050465,1.260646632,0.584060879,0.415939121,3.441340824,0.136047732,0.171508116,0.412339467,0.10155733,0.140217243,0.373579505,7.42784678,0.584060879,0,1.140417051,0.366839754,2.725985911,3.466513686,0.265676127,1,0.584060879,27.92620844,0
88,ACL,2019,1.384611707,0.495838597,2.015108128,67.64292368,4.127618922,0.974320801,0.544017304,0.455982696,3.486504033,0.099540577,0.096984455,0.21269328,0.077148784,0.209235424,0.239712548,6.244237785,0.544017304,0,0.700969021,0.640930321,1.560232005,4.17793156,0.236049117,1,0.544017304,28.01027096,0
89,ACL,2020,1.368230036,0.358584964,0.984341823,91.4783956,2.976293821,0.577950585,0.581535243,0.418464757,1.924045228,0.029384241,0.016982639,0.040583201,0.04018417,0.214138743,0.182046034,1.912185164,0.581535243,0,0.064623171,1.215407025,0.82276964,3.335082988,0.194184654,1,0.581535243,28.13756283,1
90,ACL,2021,1.540935418,0.406710864,1.435590121,40.86664549,4.29519741,0.839418495,0.515524165,0.484475835,1.498686955,0.034385127,0.028863512,0.059576783,0.135890908,0.27886528,0.118309929,2.44028434,0.515524165,0,0.096070387,0.804900322,1.242389862,7.729498401,0.195431878,1,0.515524165,28.00820973,0
91,ACL,2022,1.839101937,0.434894969,1.272623718,51.50037537,4.557269801,0.792524768,0.44348783,0.55651217,1.309773615,0.100464713,0.079620773,0.143071037,0.057943183,0.372131497,0.137101708,2.340600936,0.44348783,0,0.272469062,1.034572014,0.96658327,5.382967166,0.173903412,1,0.44348783,28.0239885,0
92,ACL,2023,1.56004817,0.409504858,1.022610089,72.17922059,4.462242128,0.639027578,0.543133456,0.456866544,1.89405274,0.008814608,0.005632778,0.012329154,0.074830683,0.304180898,0.149140076,2.228461388,0.543133456,0,0.035202423,1.149495245,0.869947052,4.301930837,0.143207733,1,0.543133456,28.19016832,1
93,ACL,2024,1.643389681,0.527267502,1.844397352,57.62585833,7.473056892,1.056608699,0.51327245,0.48672755,1.702739538,0.006122945,0.006469557,0.013291947,0.077394701,0.330234198,0.197765356,3.505213281,0.51327245,0,0.02729217,0.611293015,1.6358767,5.617868044,0.141389088,1,0.51327245,28.1402362,0
94,ACM,2017,2.769581492,1.514332116,0.153943981,2478.98539,0.068188124,0.026152835,0.205892129,0.794107871,0.260182735,-1.621807781,-0.042414871,-0.053411976,0.186096621,0.239495086,0.473870511,0.033048937,0.135339959,0.070552171,-0.053682927,8.340768519,0.119893029,0.11467008,0.383539434,0.6573343,0.205892129,27.19170839,0
95,ACM,2018,2.610020158,1.553623355,0.23806206,2223.174325,0.071717229,0.029601113,0.213033422,0.786966578,0.269346276,-0.227386544,-0.006730895,-0.008552961,0.003906631,0.189505618,0.586886415,0.037425816,0.117703879,0.095329542,-0.008318939,6.235846421,0.160363154,0.110594556,0.412747587,0.552513677,0.213033422,27.19222532,0
96,ACM,2019,1.503445764,0.790717644,0.234247845,1619.25248,0.056545301,0.025811737,0.260522922,0.739477078,0.296454983,0.01362559,0.0003517,0.000475607,0.033469472,0.077834191,0.492644274,0.029371765,0.154602932,0.105919989,0.00131749,4.734567198,0.211212548,0.203246186,0.456478897,0.593433129,0.260522922,27.08688109,0
97,ACM,2020,0.881452867,0.203919425,0,0,0,0,0.30049301,0.69950699,0.315111875,0,-0.103005017,-0.147253735,0.017295006,-0.027672033,0.197201428,0,0.233426422,0.067066588,-0.10801617,0,0,0,0.45778528,0.776811486,0.30049301,27.0051798,0
98,ACM,2021,0.955883716,0.183001663,0,0,0,0,0.323497479,0.676502521,0.338434503,0,-0.024660045,-0.03645226,0.003189887,-0.011305775,0.175175959,0,0.256272159,0.06722532,-0.020660982,0,0,0,0.421483874,0.792192136,0.323497479,27.00281582,0
99,ACM,2022,0.823585722,0.124244951,0,0,0,0,0.339974491,0.660025509,0.3564399,0,-0.017918221,-0.02714777,0.000798357,-0.059976354,0.137258857,0,0.339974491,0,-0.018595854,0,0,0,0.38328739,1,0.339974491,27.00497162,0
100,ACM,2023,0.880226724,0.098771669,0,0,0,0,0.357342545,0.642657455,0.373949349,0,-0.018603144,-0.028947215,0.004772059,-0.042800087,0.094510917,0,0.357342545,0,-0.019467682,0,0,0,0.34679632,1,0.357342545,27.00310209,0
101,ACM,2024,1.152494281,0.546711199,0,0,0,0,0.355369508,0.644630492,0.408176728,0,-0.016835857,-0.026117066,0.001173281,0.054191817,0.464867849,0,0.355369508,0,-0.019337633,0,0,0,0.282035285,1,0.355369508,27.09621868,0
102,ACS,2017,0.736633461,0.677623973,15.17847383,155.4732843,15.48110088,0.673134667,0.872074201,0.127925799,9.764305307,0.023125074,0.015566289,0.121682169,0.283879749,-0.197930447,0.517918489,7.536849944,0.751539841,0.12053436,0.168447956,0.07300982,13.69678768,2.118496296,0.043481059,0.861784284,0.872074201,26.82775948,1
103,ACS,2018,1.069635231,0.812872464,5.32892203,113.2129793,26.88023663,0.665695388,0.920424708,0.079575292,18.02880953,0.019143072,0.012743455,0.160143364,0.300286084,0.033879201,0.396770221,13.03930158,0.48652385,0.433900858,0.28143464,0.204303331,4.894682792,2.961296074,0.024765235,0.528586256,0.920424708,27.38703637,1
104,ACS,2019,1.00407995,0.419558206,1.650637597,64.58045374,38.71661284,0.905615461,0.938891002,0.061108998,22.73092313,0.004824959,0.004369558,0.071504324,0.161094531,0.003829537,0.170016995,21.92530909,0.938623502,0.0002675,0.081979209,0.644496908,1.551597823,5.312747813,0.023390875,0.999715089,0.938891002,27.59892743,1
105,ACS,2020,1.042416958,0.734113011,8.158297242,72.84406899,44.30036167,2.160814516,0.85943814,0.14056186,10.2525973,0.011509455,0.024869797,0.176931328,0.165252614,0.036440003,0.481546769,25.77726081,0.859090428,0.000347712,0.371065263,0.130361467,7.670978411,4.711399195,0.048776453,0.999595419,0.85943814,26.89115279,0
106,ACS,2021,1.069683693,0.702751034,2.857366377,203.4401353,25.36142636,0.884941677,0.846501762,0.153498238,10.01028134,0.005898673,0.005219982,0.034006786,0.044619125,0.058815732,0.546311941,10.4648514,0.844038684,0.002463078,0.066332087,0.387933598,2.577760745,1.618575284,0.034893214,0.997090287,0.846501762,26.88240099,1
107,ACS,2022,1.138065325,0.635558628,1.922889148,184.3848868,18.64373585,0.76943243,0.799521064,0.200478936,7.219586695,2.8406E-05,2.18565E-05,0.000109022,0.038898419,0.109940828,0.428905255,6.947889657,0.796295726,0.003225338,0.031335207,0.584944116,1.70956502,1.759944279,0.041270292,0.995965912,0.799521064,26.6126854,1
108,ACS,2023,1.158217903,0.487437383,1.310605617,122.4787417,21.76132727,0.710354878,0.81106106,0.18893894,7.773220472,7.20958E-05,5.12136E-05,0.000271059,0.050293284,0.127843463,0.254700645,6.80805103,0.80802147,0.00303959,0.002221747,0.861016036,1.161418555,2.640881313,0.032642994,0.996252329,0.81106106,26.67224178,1
109,ACS,2024,1.192658928,0.40417174,1.024240309,99.97184656,20.79289718,0.648642889,0.806491281,0.193508719,7.546783224,3.84543E-06,2.49431E-06,1.28899E-05,0.007321902,0.154738469,0.185466335,6.069708858,0.803173105,0.003318176,-0.052563434,1.061909621,0.941699727,3.356802049,0.031195407,0.995885664,0.806491281,26.64832889,1
110,ACV,2017,3.582115793,3.527165453,34.33089244,183.0498017,0.730593658,0.282192565,0.44298483,0.55701517,1.000307636,0.297094917,0.083837976,0.150512914,0.178631023,0.38624761,0.264114505,0.637221318,0.149585704,0.293399125,0.244277524,0.049387885,20.24788072,1.176029138,0.386251046,0.33767681,0.44298483,31.52616091,0
111,ACV,2018,4.102571654,4.04096171,34.37401996,138.5537154,0.878129922,0.301524679,0.425513553,0.574486447,1.046089579,0.380936184,0.114861661,0.199937982,0.083771534,0.441736763,0.19595226,0.741273275,0.142377618,0.283135935,0.345239907,0.056446458,17.71590354,1.357712044,0.343371376,0.334601841,0.425513553,31.61115104,0
112,ACV,2019,5.72113485,5.645427142,37.21416294,106.5424696,1.123522617,0.315667822,0.368173973,0.631826027,0.983796817,0.447288123,0.141194467,0.223470483,0.053644639,0.528966744,0.143746097,0.843495252,0.112042287,0.256131687,0.466056904,0.054861777,18.22762685,1.67800009,0.280962588,0.304318868,0.368173973,31.69449737,0
113,ACV,2020,9.755706664,9.663998222,21.8246623,178.539132,0.543432707,0.136916801,0.339829417,0.660170583,0.888173344,0.210701051,0.028848514,0.043698575,0.128135426,0.598950731,0.10035492,0.357843809,0.068406898,0.27142252,0.091278354,0.055969426,17.86689762,1.673636204,0.251948032,0.201297752,0.339829417,31.67235672,0
114,ACV,2021,10.18652916,10.10797078,16.47891681,279.8130652,0.381646877,0.086838413,0.31515014,0.68484986,0.795838924,0.165384313,0.014361711,0.020970598,0.155323407,0.616228965,0.097424934,0.219290364,0.067079629,0.248070511,0.045060133,0.052321331,19.11266377,1.512925121,0.227536023,0.212849751,0.31515014,31.63798121,0
115,ACV,2022,7.444972522,7.361622663,30.80739655,169.9871314,1.183592779,0.231274224,0.271625201,0.728374799,0.749829881,0.510074769,0.117967147,0.161959402,0.461191516,0.580481564,0.16062752,0.638439746,0.090067345,0.181557856,0.402935559,0.061735863,16.19804033,1.128974926,0.195400165,0.331586851,0.271625201,31.72705674,0
116,ACV,2023,6.349299053,6.279667447,42.94852931,230.0937512,1.529831586,0.298488731,0.251441171,0.748558829,0.777795733,0.42132616,0.125761111,0.168004312,0.423048832,0.533912524,0.29692098,0.923330335,0.09980981,0.151631361,0.480741234,0.057524605,17.3838655,0.642075496,0.195112151,0.396950944,0.251441171,31.84088845,0
117,ACV,2024,5.330762587,5.292228547,77.16874153,197.9184976,1.885594544,0.293738372,0.22309563,0.77690437,0.791910614,0.514371077,0.151090523,0.194477633,0.826118497,0.427798347,0.302475454,1.042667375,0.098781297,0.124314332,0.662848226,0.033721643,29.65454525,0.70869004,0.155780241,0.442775582,0.22309563,31.97848158,0
118,ADC,2017,1.318629889,1.08117556,21.08225756,24.04086769,182.5380092,2.768212839,0.552970893,0.447029107,1.9840023,0.030979331,0.085757383,0.191838476,0.679175628,0.176193054,0.25005271,9.932060996,0.552970893,0,0.366332612,0.070947543,14.09492074,10.15051902,0.015165131,1,0.552970893,25.42183193,0
119,ADC,2018,1.359479427,1.015469505,15.33168581,19.21431022,18.35178633,2.926298292,0.554827161,0.445172839,2.162273984,0.029161821,0.085336186,0.191692257,0.640451223,0.19944895,0.2042303,11.40437799,0.554827161,0,0.407786459,0.098553329,10.14679065,12.57207188,0.159455774,1,0.554827161,25.50452492,0
120,ADC,2019,1.347776516,1.044061968,17.3941898,18.11788858,19.42574263,2.931482357,0.554903527,0.445096473,2.345192863,0.028840278,0.084544767,0.189947062,0.518177107,0.192982415,0.194565859,12.38934547,0.554903527,0,0.441379876,0.08596975,11.63199844,13.4721035,0.150907093,1,0.554903527,25.58559449,0
121,ADC,2020,1.386249,1.041697652,14.82026642,15.17319021,18.19565434,2.752527678,0.539040915,0.460959085,2.430492109,0.032654965,0.089883696,0.194992785,0.542872892,0.208204014,0.153127346,12.4109258,0.539040915,0,0.497455609,0.104745877,9.546915115,15.49612149,0.151273905,1,0.539040915,25.6503234,0
122,ADC,2021,1.465534564,1.004471642,8.439229413,51.67844856,14.10902739,2.081179458,0.534867906,0.465132094,1.933738887,0.034714307,0.072246702,0.155325129,0.2435404,0.248999497,0.375909696,7.524208507,0.534867906,0,0.334161582,0.189912899,5.265571761,4.406828406,0.14750694,1,0.534867906,25.69180487,0
123,ADC,2022,1.427972466,0.837379612,7.38142098,37.30102226,20.07566368,2.410631303,0.552971349,0.447028651,2.251337351,0.033687725,0.081208685,0.181663266,0.125478134,0.236656512,0.311986785,9.814512639,0.552971349,0,0.430913143,0.211645352,4.724885238,6.263591412,0.120077291,1,0.552971349,25.81058753,0
124,ADC,2023,1.581758069,1.077965781,10.17428915,28.36613513,23.77886413,2.660507501,0.519049642,0.480950358,2.117046482,0.032969804,0.087716411,0.182381424,0.467192087,0.301961318,0.251838913,10.85140531,0.519049642,0,0.463988248,0.146432841,6.829069192,8.63674573,0.111885391,1,0.519049642,25.81239172,0
125,ADP,2017,2.14473422,1.351574898,7.077261591,33.03798041,9.379383623,1.685506979,0.300265112,0.699734888,0.607730097,0.090347109,0.152280682,0.217626254,0.455422928,0.343723748,0.236904236,3.411429698,0.300265112,0,0.384342128,0.176202262,5.675296054,8.859366055,0.179703384,1,0.300265112,26.46267713,0
126,ADP,2018,2.747881175,1.561091519,6.608769352,34.72479469,5.185997704,1.841016717,0.234727182,0.765272818,0.43775375,0.058526542,0.107748342,0.140797294,0.361917517,0.410275222,0.271545882,3.433398579,0.234727182,0,0.252839573,0.179376475,5.574867041,8.866803757,0.354997596,1,0.234727182,26.38084469,0
127,ADP,2019,3.25914226,2.094155596,7.425092614,51.78999187,6.349190687,1.869052889,0.216072134,0.783927866,0.412644671,0.07561885,0.14133563,0.180291627,0.148125382,0.48813769,0.376593214,3.569431648,0.216072134,0,0.33791444,0.165047703,6.058854399,5.750897971,0.294376556,1,0.216072134,26.40458661,0
128,ADP,2020,4.136852844,2.713766269,6.573289471,31.80761993,7.685802166,1.740051907,0.186015068,0.813984932,0.39935039,0.136631881,0.237746565,0.292077353,0.259048148,0.583501894,0.197052666,3.735667315,0.186015068,0,0.639303187,0.203119724,4.923204805,8.594623094,0.226398217,1,0.186015068,26.52162358,0
129,ADP,2021,5.120803448,3.7666345,5.816001512,51.30293956,6.913807809,1.258132594,0.159745654,0.840254346,0.229448827,0.119090063,0.14983109,0.178316352,0.199816969,0.658280442,0.216176579,1.807104232,0.159745654,0,0.270347455,0.221646259,4.511693561,5.519067401,0.181973903,1,0.159745654,26.52517339,0
130,ADP,2022,3.659142757,2.77600181,7.925549112,51.0275599,11.69230007,1.643274702,0.234774425,0.765225575,0.365312425,0.067976249,0.11170365,0.1459748,0.127662481,0.624298713,0.267418819,2.556959368,0.234774425,0,0.218785145,0.149188913,6.702910949,6.049537197,0.140543323,1,0.234774425,26.60520404,0
131,ADP,2023,3.597566289,2.278394885,4.180370395,45.94111408,12.18901489,1.361392664,0.246869487,0.753130513,0.408589458,0.113522863,0.154549193,0.205209045,0.196666946,0.641259856,0.192937144,2.253217674,0.246869487,0,0.320489373,0.298037794,3.355279167,6.376835864,0.11169013,1,0.246869487,26.66692733,0
132,ADS,2017,1.176120638,0.86112426,5.115141512,85.6194374,3.333505942,0.960543916,0.724733161,0.275266839,4.445144056,0.041811682,0.040161957,0.145901906,0.184607197,0.104993947,0.321359281,5.891487118,0.596147892,0.128585269,0.283015961,0.212841528,4.698331241,3.915673516,0.288148254,0.822575707,0.724733161,28.07899124,1
133,ADS,2018,1.142735819,0.785079578,4.597424015,100.4907613,4.708288729,1.073871273,0.736135018,0.263864982,4.941380707,0.030683389,0.032950011,0.124874511,0.028065797,0.093219083,0.396157424,7.208469456,0.653088231,0.083046787,0.211310062,0.234085901,4.271936048,3.375024351,0.228081015,0.887185387,0.736135018,28.16921373,1
134,ADS,2019,1.118123639,0.799374354,4.395127129,133.6433695,5.150578764,0.983650735,0.76745774,0.23254226,5.213518702,0.004857266,0.004777853,0.02054617,0.024204238,0.082938672,0.458759831,6.682167937,0.702134414,0.065323326,0.027505204,0.235365413,4.248712609,2.640166776,0.19097868,0.914883488,0.76745774,28.18115408,1
135,ADS,2020,1.152700513,0.792323453,2.820011893,180.9356736,4.890606367,0.728710644,0.770310842,0.229689158,5.043730671,0.018250268,0.013299165,0.057900707,0.027706503,0.109493297,0.437041751,4.77134687,0.717046031,0.053264811,0.048937807,0.372305261,2.685967954,1.921403378,0.149002105,0.930852835,0.770310842,28.2396399,1
136,ADS,2021,1.235846942,0.798412626,2.6619879,148.1636,6.732432171,0.762228199,0.705867641,0.294132359,3.68081566,0.066408602,0.050618509,0.172094323,0.097648759,0.154381883,0.382474862,3.974713284,0.654585054,0.051282587,0.287835891,0.425528861,2.350016866,2.174784578,0.11321736,0.927348154,0.705867641,28.31672496,1
137,ADS,2022,1.223830621,0.895282908,3.774949295,178.9934984,9.386009427,0.775820845,0.698814433,0.301185567,3.482488403,0.044277091,0.03435109,0.114052909,0.040055297,0.140013971,0.496972833,3.866243977,0.625535371,0.073279062,0.112033715,0.288335107,3.468186758,1.873470942,0.082657156,0.895138024,0.698814433,28.4111231,1
138,AGP,2018,1.167981483,0.702826848,3.432748294,140.6067843,3.450369297,0.929275165,0.625667891,0.374332109,3.022658049,0.074941334,0.069641121,0.186041002,0.060730231,0.097761178,0.526643546,4.489412191,0.581975924,0.043691967,0.418489844,0.446546906,2.239406402,1.693470142,0.269326291,0.930167478,0.625667891,26.86543066,1
139,AGP,2019,1.204353158,0.637709746,2.778119242,121.8972557,3.996664236,0.894374077,0.607102526,0.392897474,2.560581947,0.058680062,0.052481926,0.133576645,0.066310571,0.116102035,0.436523807,3.772209827,0.568144068,0.038958458,0.276836671,0.539339542,1.854119571,1.998415511,0.223780139,0.935828865,0.607102526,27.01733269,1
140,AGP,2020,1.155950945,0.616211839,2.627607777,139.7244705,3.77248271,0.860900031,0.636573983,0.363426017,2.971850062,0.055965405,0.048180619,0.132573389,0.040877106,0.094666498,0.46966114,4.019117776,0.607027407,0.029546577,0.281683211,0.590672711,1.692984934,1.68311173,0.228205163,0.953585008,0.636573983,27.11887984,1
141,AGP,2021,1.199066296,0.576347855,2.06187925,138.1386133,4.065180024,0.795972715,0.653837968,0.346162032,3.417483309,0.062222459,0.049527379,0.143075712,0.058132688,0.123407331,0.40526023,4.160393864,0.619930817,0.03390715,0.31961052,0.773547968,1.292744654,1.656636763,0.195802575,0.948141356,0.653837968,27.23184065,1
142,AGP,2022,1.157562704,0.560756109,2.573785409,120.6935799,3.35406438,0.873329795,0.608484604,0.391515396,2.717266118,0.061230885,0.053474756,0.136584045,0.01947257,0.089583031,0.438785965,3.89996632,0.568554797,0.039929806,0.294645643,0.594896438,1.680964848,1.975126848,0.260379556,0.93437828,0.608484604,27.41092267,1
143,AGP,2023,1.102591986,0.549594697,2.507544839,119.9327727,2.999469149,0.811356793,0.604924492,0.395075508,2.628083488,0.059874246,0.048579376,0.122962257,0.054434159,0.060027962,0.413239557,3.524924878,0.585113566,0.019810926,0.260977066,0.569129393,1.75706968,2.132530578,0.270500129,0.96725058,0.604924492,27.52317241,1
144,AGR,2017,101.9118183,0,0,0,0,0,0.00721179,0.99278821,0.006063909,0,0.00042605,0.000429144,99.84787848,0.72775482,0.020252213,0,0.00721179,0,0.002164,0,0,0.171911597,0.159592181,1,0.00721179,28.20576268,0
145,AGR,2018,44.72829477,0,0,0,0,0,0.024334187,0.975665813,0.022077909,0,0.000426458,0.000437094,44.03888173,0.917489865,0.015413348,0,0.020981606,0,0.002432028,0,0,0.087125948,0.004466894,0.862227548,0.024334187,28.28182039,0
146,AGR,2019,13.54089217,0,0,0,0,0,0.068400316,0.931599684,0.068345899,0,0,0,13.31087254,0.779986843,0.016987042,0,0.062195483,0,0.001972253,0,0,0.006661528,0.004107064,0.909286483,0.068400316,28.37832923,0
